transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,device_ip_null_expected,hour_of_day,is_odd_hours,amount_vs_card_median,tx_count_last_30min,is_new_device_for_card,merchant_card_burst_24h,is_cross_border,fraud_score,is_flagged,review_status,flag_reasons
tx_000213,2026-05-04 23:53:57+00:00,card_011,21.39,Schwartz's,restaurant,in_person,ca,ca,,,True,23,False,2.06,0,False,6,False,0.1,False,clear,
tx_000381,2026-05-04 23:58:10+00:00,card_020,40.67,Shopify Merchant 2,online_retail,online,us,ca,dev_2877f7d9,73.15.156.53,False,23,False,1.21,0,False,8,True,0.1,False,clear,
tx_000512,2026-05-05 00:18:16+00:00,card_027,33.83,Petro-Canada,gas,in_person,ca,ca,,,True,0,False,1.03,0,False,4,False,0.0,False,clear,
tx_000078,2026-05-05 01:40:25+00:00,card_004,40.0,Desjardins ATM,atm,atm,ca,ca,,,True,1,False,1.7,0,False,9,False,0.1,False,clear,
tx_000358,2026-05-05 02:09:00+00:00,card_019,112.72,Loblaws,grocery,in_person,ca,ca,,,True,2,True,3.5,0,False,8,False,0.15,False,clear,
tx_000996,2026-05-05 02:15:14+00:00,card_032,791.49,QuickPay Online,online_retail,online,ca,ca,dev_732bff0c,98.207.131.10,False,2,True,13.7,0,True,6,False,0.4,True,pending,Amount 13.7× card median · Merchant burst: 6 cards hit QuickPay Online in 24h · Odd hours: 2am
tx_001000,2026-05-05 02:19:23+00:00,card_037,399.49,QuickPay Online,online_retail,online,ca,ca,dev_ab552458,98.207.55.146,False,2,True,7.6,0,True,7,False,0.15,False,clear,
tx_000995,2026-05-05 02:25:59+00:00,card_002,735.44,QuickPay Online,online_retail,online,ca,ca,dev_a89efa00,172.58.196.128,False,2,True,36.79,0,True,8,False,0.4,True,pending,Amount 36.8× card median · Merchant burst: 8 cards hit QuickPay Online in 24h · Odd hours: 2am
tx_000997,2026-05-05 02:45:19+00:00,card_038,356.29,QuickPay Online,online_retail,online,ca,ca,dev_9a5131ce,98.207.247.39,False,2,True,23.75,0,True,9,False,0.4,True,pending,Amount 23.8× card median · Merchant burst: 9 cards hit QuickPay Online in 24h · Odd hours: 2am
tx_000475,2026-05-05 02:55:58+00:00,card_025,20.0,BMO ATM,atm,atm,ca,ca,,,True,2,True,0.77,0,False,6,False,0.15,False,clear,
tx_000368,2026-05-05 03:06:34+00:00,card_020,13.99,Spotify,subscription,online,us,se,dev_2877f7d9,73.15.168.176,False,3,True,0.42,0,False,6,True,0.15,False,clear,
tx_000699,2026-05-05 03:19:21+00:00,card_037,111.31,Videotron,utilities,online,gb,ca,dev_9abdb3fd,151.225.172.215,False,3,True,2.12,0,True,5,True,0.15,False,clear,
tx_000999,2026-05-05 03:22:40+00:00,card_039,370.5,QuickPay Online,online_retail,online,gb,ca,dev_b4734afd,98.207.23.36,False,3,True,20.29,0,True,10,True,0.4,True,pending,Amount 20.3× card median · Merchant burst: 10 cards hit QuickPay Online in 24h · Odd hours: 3am
tx_000998,2026-05-05 03:27:16+00:00,card_046,935.27,QuickPay Online,online_retail,online,ca,ca,dev_89fb9c62,208.54.251.27,False,3,True,27.14,0,True,11,False,0.4,True,pending,Amount 27.1× card median · Merchant burst: 11 cards hit QuickPay Online in 24h · Odd hours: 3am
tx_000677,2026-05-05 04:14:10+00:00,card_036,32.19,Chevron,gas,in_person,ca,ca,,,True,4,True,0.65,0,False,4,False,0.05,False,clear,
tx_000613,2026-05-05 04:33:52+00:00,card_033,220.46,Chipotle,restaurant,in_person,gb,gb,,,True,4,True,3.53,0,False,7,False,0.15,False,clear,
tx_000530,2026-05-05 06:05:49+00:00,card_028,75.54,Shell,gas,in_person,ca,ca,,,True,6,False,1.3,0,False,10,False,0.1,False,clear,
tx_000434,2026-05-05 06:25:45+00:00,card_023,5.73,Provigo,grocery,in_person,ca,ca,,,True,6,False,0.51,0,False,8,False,0.1,False,clear,
tx_000320,2026-05-05 08:06:45+00:00,card_017,6.35,Provigo,grocery,in_person,ca,ca,,,True,8,False,0.29,0,False,9,False,0.1,False,clear,
tx_000050,2026-05-05 11:29:11+00:00,card_002,18.92,Starbucks,restaurant,in_person,ca,ca,,,True,11,False,0.95,0,False,9,False,0.1,False,clear,
tx_000447,2026-05-05 11:32:07+00:00,card_024,42.47,Chevron,gas,in_person,ca,ca,,,True,11,False,1.06,0,False,5,False,0.1,False,clear,
tx_000273,2026-05-05 13:15:01+00:00,card_014,55.68,La Banquise,restaurant,in_person,fr,fr,,,True,13,False,3.03,0,False,7,False,0.1,False,clear,
tx_000215,2026-05-05 13:58:57+00:00,card_011,6.15,Videotron,utilities,online,ca,ca,dev_292af7e9,99.225.145.236,False,13,False,0.59,0,False,6,False,0.1,False,clear,
tx_000835,2026-05-05 14:36:22+00:00,card_044,229.88,Tim Hortons,restaurant,in_person,gb,gb,,,True,14,False,4.47,0,False,11,False,0.1,False,clear,
tx_000133,2026-05-05 15:12:42+00:00,card_007,60.0,Desjardins ATM,atm,atm,us,us,,,True,15,False,1.5,0,False,9,False,0.1,False,clear,
tx_000031,2026-05-05 15:34:06+00:00,card_001,24.83,QuickPay Online,online_retail,online,ca,ca,dev_8d790a73,99.225.228.48,False,15,False,0.45,0,False,12,False,0.1,False,clear,
tx_000771,2026-05-05 16:22:09+00:00,card_041,9.99,Disney+,subscription,online,ca,us,dev_614ef198,24.114.16.12,False,16,False,0.39,0,False,7,True,0.1,False,clear,
tx_000164,2026-05-05 17:42:53+00:00,card_008,33.76,Metro,grocery,in_person,ca,ca,,,True,17,False,1.33,0,False,8,False,0.1,False,clear,
tx_000840,2026-05-05 18:23:29+00:00,card_044,21.77,Etsy,online_retail,online,gb,us,dev_98e65b27,151.225.78.126,False,18,False,0.42,0,True,10,True,0.1,False,clear,
tx_000001,2026-05-05 18:39:29+00:00,card_000,115.44,Bell Canada,utilities,online,ca,ca,dev_bc0178b6,24.114.150.203,False,18,False,3.14,0,False,5,False,0.1,False,clear,
tx_000755,2026-05-05 19:05:28+00:00,card_040,5.37,La Banquise,restaurant,in_person,ca,ca,,,True,19,False,0.27,0,False,8,False,0.1,False,clear,
tx_000382,2026-05-05 20:22:05+00:00,card_020,21.34,Petro-Canada,gas,in_person,us,us,,,True,20,False,0.63,0,False,5,False,0.1,False,clear,
tx_000452,2026-05-05 21:33:20+00:00,card_024,17.5,Whole Foods,grocery,in_person,ca,ca,,,True,21,False,0.44,0,False,11,False,0.1,False,clear,
tx_000616,2026-05-05 22:20:00+00:00,card_033,9.99,Spotify,subscription,online,gb,se,dev_68735e10,86.150.102.237,False,22,False,0.16,0,True,7,True,0.1,False,clear,
tx_000830,2026-05-05 23:34:52+00:00,card_044,51.48,La Banquise,restaurant,in_person,gb,gb,,,True,23,False,1.0,0,False,9,False,0.1,False,clear,
tx_000440,2026-05-06 00:21:24+00:00,card_023,15.99,Provigo,grocery,in_person,ca,ca,,,True,0,False,1.42,0,False,10,False,0.1,False,clear,
tx_000832,2026-05-06 00:54:04+00:00,card_044,18.46,Chipotle,restaurant,in_person,gb,gb,,,True,0,False,0.36,0,False,8,False,0.1,False,clear,
tx_000048,2026-05-06 02:00:14+00:00,card_002,38.76,Amazon.com,online_retail,online,mx,us,dev_6200257c,189.144.64.231,False,2,True,1.94,0,False,10,True,0.15,False,clear,
tx_000415,2026-05-06 02:05:06+00:00,card_022,36.93,Joe Beef,restaurant,in_person,ca,ca,,,True,2,True,1.12,0,False,6,False,0.15,False,clear,
tx_000882,2026-05-06 02:56:36+00:00,card_047,16.52,Shopify Merchant 1,online_retail,online,ca,ca,dev_dcad83da,99.225.114.61,False,2,True,0.72,0,False,9,False,0.15,False,clear,
tx_000220,2026-05-06 05:58:35+00:00,card_011,64.44,Hydro-Quebec,utilities,online,ca,ca,dev_7b8b43cb,24.114.36.254,False,5,True,6.2,0,False,8,False,0.15,False,clear,
tx_000327,2026-05-06 06:37:29+00:00,card_017,82.19,Videotron,utilities,online,ca,ca,dev_d0ff1fad,99.225.32.76,False,6,False,3.77,0,False,7,False,0.1,False,clear,
tx_000851,2026-05-06 07:13:22+00:00,card_045,200.0,Desjardins ATM,atm,atm,fr,fr,,,True,7,False,6.62,0,False,10,False,0.1,False,clear,
tx_000638,2026-05-06 08:38:00+00:00,card_034,20.99,Videotron,utilities,online,ca,ca,dev_a0256e48,70.50.145.49,False,8,False,1.38,0,False,8,False,0.1,False,clear,
tx_000801,2026-05-06 09:16:33+00:00,card_043,12.13,Videotron,utilities,online,ca,ca,dev_c832252e,99.225.12.214,False,9,False,0.63,0,False,9,False,0.1,False,clear,
tx_000376,2026-05-06 09:38:43+00:00,card_020,21.83,Amazon.com,online_retail,online,us,us,dev_2877f7d9,208.54.151.43,False,9,False,0.65,0,False,11,False,0.1,False,clear,
tx_000843,2026-05-06 10:25:55+00:00,card_045,30.84,Shopify Merchant 1,online_retail,online,fr,ca,dev_ba413b67,90.5.245.233,False,10,False,1.02,0,False,9,True,0.1,False,clear,
tx_000624,2026-05-06 10:32:42+00:00,card_034,20.0,RBC ATM,atm,atm,ca,ca,,,True,10,False,1.32,0,False,7,False,0.1,False,clear,
tx_000157,2026-05-06 11:13:08+00:00,card_008,25.75,McDonald's,restaurant,in_person,ca,ca,,,True,11,False,1.02,0,False,8,False,0.1,False,clear,
tx_000349,2026-05-06 12:58:27+00:00,card_019,65.12,Provigo,grocery,in_person,ca,ca,,,True,12,False,2.02,0,False,10,False,0.1,False,clear,
tx_000686,2026-05-06 13:59:52+00:00,card_037,23.83,Videotron,utilities,online,gb,ca,dev_7dfb8438,86.150.125.27,False,13,False,0.45,0,True,9,True,0.1,False,clear,
tx_000803,2026-05-06 14:28:59+00:00,card_043,11.61,QuickPay Online,online_retail,online,ca,ca,dev_c832252e,70.50.10.8,False,14,False,0.6,0,False,13,False,0.1,False,clear,
tx_000922,2026-05-06 15:59:37+00:00,card_030,696.48,Best Buy,electronics,in_person,de,de,,,True,15,False,20.09,0,False,0,False,0.45,True,pending,Amount 20.1× card median · Electronics spike
tx_000982,2026-05-06 16:57:00+00:00,card_000,34.86,Cineplex,entertainment,in_person,ca,ca,,,True,16,False,0.95,0,False,9,False,0.1,False,clear,
tx_000983,2026-05-06 17:13:00+00:00,card_000,1032.48,Newegg,electronics,online,ca,us,dev_c038c175,189.144.34.189,False,17,False,28.1,1,True,0,True,0.45,True,pending,Amount 28.1× card median · Electronics spike
tx_000662,2026-05-06 18:23:50+00:00,card_036,20.0,BMO ATM,atm,atm,ca,ca,,,True,18,False,0.4,0,False,7,False,0.1,False,clear,
tx_000598,2026-05-06 19:10:54+00:00,card_032,57.76,Chevron,gas,in_person,ca,ca,,,True,19,False,1.0,0,False,6,False,0.1,False,clear,
tx_000120,2026-05-06 19:26:18+00:00,card_006,90.87,Cafe Olimpico,restaurant,in_person,ca,ca,,,True,19,False,2.12,0,False,10,False,0.1,False,clear,
tx_000760,2026-05-06 20:12:49+00:00,card_041,37.45,Chipotle,restaurant,in_person,ca,ca,,,True,20,False,1.46,0,False,9,False,0.1,False,clear,
tx_000603,2026-05-06 20:21:12+00:00,card_032,70.84,La Banquise,restaurant,in_person,ca,ca,,,True,20,False,1.23,0,False,10,False,0.1,False,clear,
tx_000984,2026-05-06 20:30:00+00:00,card_045,17.63,Tim Hortons,restaurant,in_person,fr,fr,,,True,20,False,0.58,0,False,12,False,0.1,False,clear,
tx_000282,2026-05-06 20:46:28+00:00,card_015,57.71,QuickPay Online,online_retail,online,ca,ca,dev_22a1b746,142.112.130.149,False,20,False,1.18,0,False,14,False,0.1,False,clear,
tx_000985,2026-05-06 20:57:00+00:00,card_045,1274.84,Apple Gift Card,gift_card,online,fr,us,dev_458eb503,177.20.183.221,False,20,False,42.2,1,True,0,True,0.45,True,pending,Amount 42.2× card median · Gift card purchase
tx_000485,2026-05-06 23:06:06+00:00,card_026,32.54,Starbucks,restaurant,in_person,us,us,,,True,23,False,1.47,0,False,10,False,0.1,False,clear,
tx_000978,2026-05-07 01:28:00+00:00,card_019,96.81,Shopify Merchant 2,online_retail,in_person,ca,ca,,,True,1,False,3.01,0,False,8,False,0.1,False,clear,
tx_000979,2026-05-07 01:36:00+00:00,card_019,378.05,Apple Gift Card,gift_card,online,ca,us,dev_bb15d86f,82.66.129.145,False,1,False,11.74,1,True,1,True,0.45,True,pending,Amount 11.7× card median · Gift card purchase
tx_000890,2026-05-07 05:09:05+00:00,card_048,34.23,McDonald's,restaurant,in_person,ca,ca,,,True,5,True,1.26,0,False,9,False,0.15,False,clear,
tx_000854,2026-05-07 06:13:23+00:00,card_045,80.0,Desjardins ATM,atm,atm,fr,fr,,,True,6,False,2.65,0,False,11,False,0.1,False,clear,
tx_000529,2026-05-07 06:51:48+00:00,card_028,126.89,IGA,grocery,in_person,ca,ca,,,True,6,False,2.18,0,False,10,False,0.1,False,clear,
tx_000478,2026-05-07 08:32:38+00:00,card_025,15.99,Disney+,subscription,online,ca,us,dev_0bded435,70.50.11.5,False,8,False,0.61,0,False,8,True,0.1,False,clear,
tx_000265,2026-05-07 10:50:21+00:00,card_014,10.67,Provigo,grocery,in_person,fr,fr,,,True,10,False,0.58,0,False,11,False,0.1,False,clear,
tx_000589,2026-05-07 12:01:22+00:00,card_032,31.76,Joe Beef,restaurant,in_person,ca,ca,,,True,12,False,0.55,0,False,7,False,0.1,False,clear,
tx_000648,2026-05-07 12:57:48+00:00,card_035,19.99,Disney+,subscription,online,ca,us,dev_37f4b88c,142.112.98.102,False,12,False,0.95,0,False,9,True,0.1,False,clear,
tx_000459,2026-05-07 13:19:32+00:00,card_024,77.61,Whole Foods,grocery,in_person,ca,ca,,,True,13,False,1.94,0,False,11,False,0.1,False,clear,
tx_000737,2026-05-07 14:17:33+00:00,card_039,6.52,IGA,grocery,in_person,gb,gb,,,True,14,False,0.36,0,False,10,False,0.1,False,clear,
tx_000398,2026-05-07 15:19:41+00:00,card_021,131.36,QuickPay Online,online_retail,online,ca,ca,dev_176def2c,24.114.180.97,False,15,False,2.65,0,True,15,False,0.1,False,clear,
tx_000627,2026-05-07 17:52:43+00:00,card_034,17.87,Amazon.ca,online_retail,online,ca,ca,dev_a0256e48,24.114.22.80,False,17,False,1.18,0,False,6,False,0.1,False,clear,
tx_000828,2026-05-07 18:15:40+00:00,card_044,43.59,QuickPay Online,online_retail,online,gb,ca,dev_8ae75196,86.150.92.28,False,18,False,0.85,0,True,16,True,0.1,False,clear,
tx_000759,2026-05-07 18:46:53+00:00,card_040,3.46,Schwartz's,restaurant,in_person,ca,ca,,,True,18,False,0.17,0,False,7,False,0.1,False,clear,
tx_000308,2026-05-07 20:09:52+00:00,card_016,24.36,Videotron,utilities,online,ca,ca,dev_bc979ff9,70.50.15.80,False,20,False,0.39,0,False,9,False,0.1,False,clear,
tx_000856,2026-05-07 21:10:55+00:00,card_046,80.0,BMO ATM,atm,atm,ca,ca,,,True,21,False,2.32,0,False,7,False,0.1,False,clear,
tx_000087,2026-05-07 21:20:20+00:00,card_004,20.0,Desjardins ATM,atm,atm,ca,ca,,,True,21,False,0.85,0,False,11,False,0.1,False,clear,
tx_000522,2026-05-07 21:50:31+00:00,card_028,16.97,Esso,gas,in_person,ca,ca,,,True,21,False,0.29,0,False,6,False,0.1,False,clear,
tx_000051,2026-05-07 22:01:44+00:00,card_002,33.64,La Banquise,restaurant,in_person,mx,mx,,,True,22,False,1.68,0,False,11,False,0.1,False,clear,
tx_000014,2026-05-07 22:34:49+00:00,card_000,13.49,Bell Canada,utilities,online,ca,ca,dev_bc0178b6,99.225.131.145,False,22,False,0.37,0,False,6,False,0.1,False,clear,
tx_000819,2026-05-07 22:44:48+00:00,card_044,41.33,Metro,grocery,in_person,gb,gb,,,True,22,False,0.8,0,False,9,False,0.1,False,clear,
tx_000331,2026-05-07 23:03:21+00:00,card_018,22.44,McDonald's,restaurant,in_person,ca,ca,,,True,23,False,0.71,0,False,9,False,0.1,False,clear,
tx_000234,2026-05-07 23:23:35+00:00,card_012,14.45,Hydro-Quebec,utilities,online,ca,ca,dev_08e633ee,24.114.143.242,False,23,False,0.73,0,False,9,False,0.1,False,clear,
tx_000796,2026-05-07 23:48:01+00:00,card_042,26.55,Whole Foods,grocery,in_person,us,us,,,True,23,False,1.53,0,False,11,False,0.1,False,clear,
tx_000311,2026-05-08 03:32:58+00:00,card_016,126.47,Loblaws,grocery,in_person,ca,ca,,,True,3,True,2.03,0,False,8,False,0.15,False,clear,
tx_000564,2026-05-08 03:36:44+00:00,card_030,20.87,Shopify Merchant 1,online_retail,online,de,ca,dev_f003a772,188.62.169.235,False,3,True,0.6,0,True,10,True,0.15,False,clear,
tx_000661,2026-05-08 04:22:19+00:00,card_036,50.92,Shopify Merchant 2,online_retail,online,ca,ca,dev_f8ffc747,70.50.204.42,False,4,True,1.02,0,True,9,False,0.15,False,clear,
tx_000312,2026-05-08 04:38:23+00:00,card_017,8.23,AliExpress,online_retail,online,ca,cn,dev_d0ff1fad,70.50.164.31,False,4,True,0.38,0,False,12,True,0.15,False,clear,
tx_000300,2026-05-08 05:50:28+00:00,card_016,22.69,Loblaws,grocery,in_person,ca,ca,,,True,5,True,0.36,0,False,9,False,0.15,False,clear,
tx_000654,2026-05-08 07:16:30+00:00,card_035,61.71,Joe Beef,restaurant,in_person,ca,ca,,,True,7,False,2.93,0,False,7,False,0.1,False,clear,
tx_000201,2026-05-08 09:25:09+00:00,card_010,26.05,AliExpress,online_retail,online,us,cn,dev_26274369,208.54.18.228,False,9,False,0.93,0,True,13,True,0.1,False,clear,
tx_000177,2026-05-08 09:44:47+00:00,card_009,57.64,Chipotle,restaurant,in_person,us,us,,,True,9,False,3.19,0,False,10,False,0.1,False,clear,
tx_000579,2026-05-08 11:10:24+00:00,card_031,100.0,Desjardins ATM,atm,atm,ca,ca,,,True,11,False,2.88,0,False,11,False,0.1,False,clear,
tx_000333,2026-05-08 12:00:57+00:00,card_018,16.17,Tim Hortons,restaurant,in_person,ca,ca,,,True,12,False,0.51,0,False,13,False,0.1,False,clear,
tx_000430,2026-05-08 13:45:10+00:00,card_023,23.97,La Banquise,restaurant,in_person,ca,ca,,,True,13,False,2.12,0,False,12,False,0.1,False,clear,
tx_000214,2026-05-08 13:48:26+00:00,card_011,17.36,Provigo,grocery,in_person,ca,ca,,,True,13,False,1.67,0,False,12,False,0.1,False,clear,
tx_000838,2026-05-08 14:13:24+00:00,card_044,28.92,eBay,online_retail,online,gb,us,dev_8ae75196,151.225.203.89,False,14,False,0.56,0,False,7,True,0.1,False,clear,
tx_000858,2026-05-08 14:33:35+00:00,card_046,15.42,Chipotle,restaurant,in_person,ca,ca,,,True,14,False,0.45,0,False,11,False,0.1,False,clear,
tx_000641,2026-05-08 14:36:32+00:00,card_034,60.0,Desjardins ATM,atm,atm,ca,ca,,,True,14,False,3.96,0,False,12,False,0.1,False,clear,
tx_000667,2026-05-08 16:43:56+00:00,card_036,25.09,AliExpress,online_retail,online,ca,cn,dev_b7bc6824,70.50.205.122,False,16,False,0.5,0,False,14,True,0.1,False,clear,
tx_000756,2026-05-08 16:45:32+00:00,card_040,11.99,Netflix,subscription,online,ca,us,dev_abd8db53,24.114.113.109,False,16,False,0.6,0,False,9,True,0.1,False,clear,
tx_000712,2026-05-08 17:45:53+00:00,card_038,30.99,Loblaws,grocery,in_person,ca,ca,,,True,17,False,2.07,0,False,9,False,0.1,False,clear,
tx_000117,2026-05-08 19:06:44+00:00,card_006,66.18,Joe Beef,restaurant,in_person,ca,ca,,,True,19,False,1.54,0,False,8,False,0.1,False,clear,
tx_000113,2026-05-08 19:34:03+00:00,card_006,13.99,Disney+,subscription,online,ca,us,dev_1321b774,70.50.19.105,False,19,False,0.33,1,False,9,True,0.1,False,clear,
tx_000419,2026-05-08 19:35:10+00:00,card_022,11.99,Disney+,subscription,online,ca,us,dev_7730dc61,24.114.217.2,False,19,False,0.36,0,False,10,True,0.1,False,clear,
tx_000915,2026-05-08 19:58:44+00:00,card_049,67.25,Amazon.ca,online_retail,online,ca,ca,dev_2d66c302,70.50.39.72,False,19,False,4.21,0,False,6,False,0.1,False,clear,
tx_000567,2026-05-08 20:24:46+00:00,card_030,34.66,Cineplex,entertainment,in_person,de,de,,,True,20,False,1.0,0,False,10,False,0.1,False,clear,
tx_000488,2026-05-08 21:24:21+00:00,card_026,8.83,Chevron,gas,in_person,us,us,,,True,21,False,0.4,0,False,7,False,0.1,False,clear,
tx_000343,2026-05-08 21:26:55+00:00,card_018,41.8,Cafe Olimpico,restaurant,in_person,ca,ca,,,True,21,False,1.31,0,False,10,False,0.1,False,clear,
tx_000631,2026-05-08 22:43:04+00:00,card_034,7.31,Chevron,gas,in_person,ca,ca,,,True,22,False,0.48,0,False,8,False,0.1,False,clear,
tx_000384,2026-05-08 23:13:27+00:00,card_020,44.39,QuickPay Online,online_retail,online,us,ca,dev_2877f7d9,73.15.30.41,False,23,False,1.32,0,False,17,True,0.1,False,clear,
tx_000481,2026-05-08 23:23:17+00:00,card_026,41.42,Petro-Canada,gas,in_person,us,us,,,True,23,False,1.87,0,False,6,False,0.1,False,clear,
tx_000472,2026-05-08 23:54:10+00:00,card_025,200.0,Desjardins ATM,atm,atm,ca,ca,,,True,23,False,7.69,0,False,13,False,0.1,False,clear,
tx_000876,2026-05-09 00:51:56+00:00,card_047,14.73,Amazon.com,online_retail,online,ca,us,dev_dcad83da,24.114.137.39,False,0,False,0.64,0,False,12,True,0.1,False,clear,
tx_000100,2026-05-09 01:16:46+00:00,card_005,15.01,Joe Beef,restaurant,in_person,ca,ca,,,True,1,False,0.75,0,False,9,False,0.1,False,clear,
tx_000392,2026-05-09 02:23:08+00:00,card_021,58.55,Tim Hortons,restaurant,in_person,ca,ca,,,True,2,True,1.18,0,False,14,False,0.15,False,clear,
tx_000373,2026-05-09 02:47:44+00:00,card_020,33.64,Amazon.com,online_retail,online,us,us,dev_2877f7d9,73.15.137.205,False,2,True,1.0,0,False,13,False,0.15,False,clear,
tx_000864,2026-05-09 03:06:55+00:00,card_046,20.0,RBC ATM,atm,atm,ca,ca,,,True,3,True,0.58,0,False,8,False,0.15,False,clear,
tx_000626,2026-05-09 03:24:31+00:00,card_034,24.73,Petro-Canada,gas,in_person,ca,ca,,,True,3,True,1.63,0,False,7,False,0.15,False,clear,
tx_000516,2026-05-09 03:26:04+00:00,card_027,122.95,Metro,grocery,in_person,ca,ca,,,True,3,True,3.74,0,False,10,False,0.15,False,clear,
tx_000514,2026-05-09 03:30:13+00:00,card_027,100.0,Desjardins ATM,atm,atm,ca,ca,,,True,3,True,3.04,1,False,14,False,0.15,False,clear,
tx_000090,2026-05-09 03:55:11+00:00,card_005,40.0,BMO ATM,atm,atm,ca,ca,,,True,3,True,2.0,0,False,7,False,0.15,False,clear,
tx_000663,2026-05-09 05:13:50+00:00,card_036,79.04,Esso,gas,in_person,ca,ca,,,True,5,True,1.58,0,False,6,False,0.15,False,clear,
tx_000902,2026-05-09 06:54:29+00:00,card_048,14.42,Amazon.ca,online_retail,online,ca,ca,dev_3bbcb503,99.225.126.111,False,6,False,0.53,0,False,6,False,0.1,False,clear,
tx_000574,2026-05-09 07:37:54+00:00,card_031,24.44,Etsy,online_retail,online,ca,us,dev_3692eb01,99.225.237.104,False,7,False,0.7,0,False,11,True,0.1,False,clear,
tx_000827,2026-05-09 07:45:59+00:00,card_044,55.66,Metro,grocery,in_person,gb,gb,,,True,7,False,1.08,0,False,10,False,0.1,False,clear,
tx_000344,2026-05-09 07:46:14+00:00,card_018,100.0,RBC ATM,atm,atm,ca,ca,,,True,7,False,3.15,0,False,9,False,0.1,False,clear,
tx_000581,2026-05-09 07:51:45+00:00,card_031,13.81,IGA,grocery,in_person,ca,ca,,,True,7,False,0.4,1,False,11,False,0.1,False,clear,
tx_000749,2026-05-09 09:18:47+00:00,card_040,41.5,Schwartz's,restaurant,in_person,ca,ca,,,True,9,False,2.06,0,False,7,False,0.1,False,clear,
tx_000322,2026-05-09 11:02:07+00:00,card_017,21.83,Shopify Merchant 1,online_retail,online,ca,ca,dev_d0ff1fad,142.112.242.111,False,11,False,1.0,0,False,10,False,0.1,False,clear,
tx_000262,2026-05-09 11:20:45+00:00,card_014,5.48,Amazon.com,online_retail,online,fr,us,dev_415fec02,82.66.240.11,False,11,False,0.3,0,False,13,True,0.1,False,clear,
tx_000829,2026-05-09 13:30:53+00:00,card_044,100.0,RBC ATM,atm,atm,gb,gb,,,True,13,False,1.94,0,False,10,False,0.1,False,clear,
tx_000433,2026-05-09 14:04:53+00:00,card_023,106.9,Loblaws,grocery,in_person,ca,ca,,,True,14,False,9.48,0,False,10,False,0.35,True,pending,Amount 9.5× card median · Merchant burst: 10 cards hit Loblaws in 24h
tx_000720,2026-05-09 15:32:10+00:00,card_038,14.31,Starbucks,restaurant,in_person,ca,ca,,,True,15,False,0.95,0,False,10,False,0.1,False,clear,
tx_000458,2026-05-09 16:18:04+00:00,card_024,40.0,Desjardins ATM,atm,atm,ca,ca,,,True,16,False,1.0,0,False,15,False,0.1,False,clear,
tx_000825,2026-05-09 16:55:37+00:00,card_044,40.0,BMO ATM,atm,atm,gb,gb,,,True,16,False,0.78,0,False,8,False,0.1,False,clear,
tx_000676,2026-05-09 17:29:19+00:00,card_036,28.46,Chevron,gas,in_person,ca,ca,,,True,17,False,0.57,0,False,9,False,0.1,False,clear,
tx_000633,2026-05-09 17:34:09+00:00,card_034,12.76,Amazon.com,online_retail,online,ca,us,dev_a9c78771,99.225.148.97,False,17,False,0.84,0,False,13,True,0.1,False,clear,
tx_000893,2026-05-09 18:22:48+00:00,card_048,27.06,Etsy,online_retail,online,ca,us,dev_3bbcb503,70.50.153.50,False,18,False,1.0,0,False,12,True,0.1,False,clear,
tx_000774,2026-05-09 18:41:55+00:00,card_041,471.21,Schwartz's,restaurant,in_person,ca,ca,,,True,18,False,18.35,0,False,7,False,0.35,True,pending,Amount 18.4× card median · Merchant burst: 7 cards hit Schwartz's in 24h
tx_000258,2026-05-09 19:16:53+00:00,card_013,56.3,Shell,gas,in_person,ca,ca,,,True,19,False,1.16,0,False,11,False,0.1,False,clear,
tx_000055,2026-05-09 19:30:09+00:00,card_003,33.11,Loblaws,grocery,in_person,ca,ca,,,True,19,False,0.77,0,False,11,False,0.1,False,clear,
tx_000740,2026-05-09 20:11:49+00:00,card_040,170.53,Cineplex,entertainment,in_person,ca,ca,,,True,20,False,8.48,0,False,11,False,0.35,True,pending,Amount 8.5× card median · Merchant burst: 11 cards hit Cineplex in 24h
tx_000605,2026-05-09 21:04:30+00:00,card_033,107.66,Chevron,gas,in_person,gb,gb,,,True,21,False,1.72,0,False,9,False,0.1,False,clear,
tx_000451,2026-05-09 21:06:18+00:00,card_024,51.91,Loblaws,grocery,in_person,ca,ca,,,True,21,False,1.3,0,False,12,False,0.1,False,clear,
tx_000660,2026-05-09 21:32:59+00:00,card_036,44.21,IGA,grocery,in_person,ca,ca,,,True,21,False,0.89,0,False,11,False,0.1,False,clear,
tx_000003,2026-05-09 23:12:57+00:00,card_000,11.77,La Banquise,restaurant,in_person,ca,ca,,,True,23,False,0.32,0,False,12,False,0.1,False,clear,
tx_000509,2026-05-10 02:00:06+00:00,card_027,19.82,Esso,gas,in_person,ca,ca,,,True,2,True,0.6,0,False,7,False,0.15,False,clear,
tx_000790,2026-05-10 03:12:46+00:00,card_042,18.24,Whole Foods,grocery,in_person,us,us,,,True,3,True,1.05,0,False,11,False,0.15,False,clear,
tx_000698,2026-05-10 05:05:42+00:00,card_037,174.12,McDonald's,restaurant,in_person,ca,ca,,,True,5,True,3.31,0,False,10,False,0.15,False,clear,
